Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
3679,24,87.54,82.18,71.01,6.6,1
3680,18,70.69,77.45,81.2,3.9,1
3681,18,75.69,53.45,69.43,0.0,1
3682,25,86.02,92.44,95.34,7.7,1
3683,20,76.62,85.08,92.38,6.5,1
3684,23,71.76,65.02,77.56,1.5,1
3685,21,96.04,60.57,79.99,3.8,1
3686,19,92.65,78.52,90.27,8.1,1
3687,18,85.07,54.54,86.29,7.9,1
3688,19,70.43,83.53,83.31,6.9,1
3689,23,76.61,74.12,90.74,4.6,1
3690,21,82.95,77.86,92.9,5.2,1
3691,23,75.22,80.15,78.27,4.7,1
3692,21,70.25,86.53,86.5,7.3,1
3693,22,66.09,68.28,77.05,3.2,1
3694,21,89.75,70.78,63.91,3.4,1
3695,25,100.0,64.15,81.31,7.0,1
3696,20,70.83,67.7,92.6,4.9,1
3697,23,95.13,84.01,79.6,7.8,1
3698,18,64.31,62.27,94.32,3.7,1
3699,25,93.74,85.02,89.18,4.9,1
3700,22,77.05,61.7,79.61,3.2,1
3701,20,89.5,77.6,84.49,5.0,1
3702,19,53.85,67.4,66.66,2.0,1
3703,25,83.78,80.96,75.88,4.0,1
3704,23,71.22,77.11,85.73,2.1,1
3705,24,92.72,87.53,77.88,6.4,1
3706,24,93.35,53.93,91.29,6.4,1
3707,18,70.16,78.83,61.98,1.5,1
3708,21,82.09,100.0,75.81,7.7,1
3709,18,100.0,84.21,100.0,10.0,1
3710,24,79.7,78.14,80.11,5.1,1
3711,19,67.37,60.41,73.09,3.7,1
3712,22,87.6,68.42,100.0,10.6,1
3713,22,57.43,58.34,84.77,2.4,1
3714,23,74.9,68.52,87.37,5.0,1
3715,22,92.23,71.94,76.24,5.4,1
3716,23,89.88,71.59,83.1,7.7,1
3717,25,76.8,68.3,83.89,5.7,1
3718,23,85.05,71.87,83.56,4.0,1
3719,25,65.98,60.06,72.13,3.1,1
3720,23,78.85,79.42,79.97,4.3,1
3721,24,72.2,77.18,78.14,3.0,1
3722,24,88.09,100.0,90.49,5.1,1
3723,21,60.93,85.21,83.84,3.9,1
3724,25,62.5,68.92,61.95,2.0,1
3725,20,71.12,75.06,83.29,7.5,1
3726,25,74.4,75.52,70.57,4.0,1
3727,23,84.61,71.42,79.54,2.5,1
3728,23,74.05,67.94,86.79,4.7,1
3729,20,75.19,84.7,81.01,5.1,1
3730,18,78.22,47.72,70.85,1.5,1
3731,23,92.79,74.17,81.95,5.7,1
3732,21,72.81,75.37,77.47,2.9,1
3733,22,97.05,81.75,81.68,8.4,1
3734,22,72.23,75.52,72.25,6.0,1
3735,19,91.38,70.95,62.0,4.2,1
3736,19,96.99,60.47,87.14,3.5,1
3737,22,84.61,88.49,83.57,4.8,1
3738,22,62.76,66.38,85.3,6.2,1
3739,24,74.12,78.52,89.92,4.9,1
3740,21,84.93,78.76,69.16,4.6,1
3741,20,76.09,63.92,66.31,5.1,1
3742,19,89.12,72.28,80.67,3.8,1
3743,24,83.78,61.98,80.95,4.3,1
3744,24,60.34,79.09,57.75,0.8,1
3745,20,86.02,67.03,86.68,6.9,1
3746,24,72.86,68.95,78.0,5.6,1
3747,25,73.67,55.81,70.54,3.5,1
3748,21,85.85,70.11,84.93,8.8,1
3749,22,92.35,94.69,60.87,5.2,1
3750,23,94.86,75.21,71.07,2.9,1
3751,20,70.79,81.78,77.77,6.7,1
3752,22,63.17,69.52,86.06,5.8,1
3753,22,79.95,88.29,80.33,5.8,1
3754,18,62.12,62.41,83.31,4.1,1
3755,25,83.16,87.22,61.4,5.9,1
3756,20,85.99,63.03,72.29,4.5,1
3757,24,98.24,70.57,86.65,6.1,1
3758,23,70.61,72.7,69.93,1.2,1
3759,20,75.37,82.67,84.96,4.1,1
3760,24,70.42,92.37,72.36,8.4,1
3761,22,75.76,57.9,82.85,3.5,1
3762,23,77.11,66.04,72.49,3.8,1
3763,24,83.69,74.18,72.31,4.1,1
3764,21,65.72,57.61,83.13,2.6,1
3765,24,62.45,78.25,80.5,0.6,1
3766,18,63.72,44.68,87.28,4.5,1
3767,25,57.99,66.56,96.91,5.3,1
3768,22,68.62,68.59,89.93,4.9,1
3769,24,63.4,39.97,73.04,4.7,1
3770,25,83.67,58.55,81.33,5.1,1
3771,19,80.82,88.5,81.12,7.0,1
3772,19,73.42,74.16,95.43,4.6,1
3773,25,66.86,90.58,86.64,3.9,1
3774,25,45.87,91.74,77.29,4.4,1
3775,18,98.68,83.8,89.42,6.2,1
3776,21,78.4,87.16,75.74,7.8,1
3777,22,71.98,71.89,79.4,3.7,1
3778,20,66.05,43.74,72.9,5.2,1
3779,18,91.82,60.37,67.89,5.7,1
3780,21,75.43,70.21,82.28,3.0,1
3781,25,71.74,82.39,87.27,5.0,1
3782,20,67.38,69.78,77.86,2.1,1
3783,25,86.28,53.79,71.54,1.5,1
3784,25,81.37,88.35,71.27,5.7,1
3785,19,75.78,90.39,69.11,4.2,1
3786,19,71.79,87.46,73.05,5.4,1
3787,20,61.05,86.88,78.13,5.0,1
3788,18,72.4,62.29,84.61,3.0,1
3789,19,82.95,87.61,88.28,4.9,1
3790,22,83.5,69.25,61.81,2.5,1
3791,25,65.92,89.54,80.05,7.8,1
3792,23,60.65,71.29,68.84,2.3,1
3793,24,72.99,72.34,58.95,4.6,1
3794,20,73.67,58.38,80.33,2.9,1
3795,20,81.85,77.31,80.23,6.1,1
3796,19,76.68,84.74,77.69,4.3,1
3797,18,81.08,66.7,88.77,4.0,1
3798,25,76.07,90.82,84.11,6.7,1
3799,22,89.64,84.14,76.75,5.1,1
3800,18,87.33,74.41,86.58,6.0,1
3801,21,70.8,85.67,84.47,3.0,1
3802,21,87.61,62.33,76.77,2.2,1
3803,23,96.16,93.71,85.91,5.2,1
3804,19,87.53,78.41,77.64,4.4,1
3805,19,53.71,78.71,81.95,6.3,1
3806,19,95.19,63.75,80.5,4.8,1
3807,23,89.15,75.14,74.78,5.4,1
3808,21,90.46,62.95,69.06,1.8,1
3809,18,100.0,71.3,98.62,8.8,1
3810,23,94.88,71.49,95.46,4.7,1
3811,23,92.99,69.55,95.54,6.4,1
3812,18,88.39,76.93,66.01,3.3,1
3813,19,100.0,92.48,69.84,5.6,1
3814,22,74.37,52.48,65.27,2.4,1
3815,18,66.98,98.25,82.88,5.9,1
3816,21,74.83,71.36,56.13,4.3,1
3817,20,84.2,63.6,75.49,5.1,1
3818,25,84.95,88.29,94.06,6.4,1
3819,20,60.03,62.14,82.86,2.5,1
3820,24,59.49,69.82,73.13,3.6,1
3821,24,75.29,72.85,78.33,5.9,1
3822,23,100.0,77.8,92.94,9.2,1
3823,25,94.9,82.79,86.88,4.7,1
3824,20,92.77,75.16,78.13,6.2,1
3825,22,89.97,57.16,77.73,4.8,1
3826,19,90.89,93.31,83.27,8.9,1
3827,21,52.08,50.03,62.35,1.5,1
3828,24,76.05,61.76,78.64,5.2,1
3829,22,67.51,79.41,71.03,1.7,1
3830,21,60.03,45.64,59.91,0.0,1
3831,21,82.35,49.0,86.37,5.6,1
3832,19,85.31,83.37,84.47,5.3,1
3833,25,86.73,69.55,84.37,4.4,1
3834,23,76.62,71.79,73.46,4.8,1
3835,20,79.56,89.83,76.53,11.2,1
3836,19,73.67,76.28,82.74,4.5,1
3837,22,83.44,68.97,76.69,6.0,1
3838,23,88.33,88.81,70.27,3.7,1
3839,22,76.12,59.09,71.14,5.6,1
3840,23,83.63,78.84,76.8,4.5,1
3841,25,80.5,80.31,91.02,4.2,1
3842,24,91.24,76.68,83.16,8.6,1
3843,22,96.51,69.92,76.08,7.4,1
3844,19,74.29,88.11,85.82,5.3,1
3845,23,60.45,49.31,72.18,0.4,1
3846,23,77.78,65.62,61.65,4.3,1
3847,21,89.8,100.0,96.1,10.4,1
3848,21,83.58,73.92,96.03,4.5,1
3849,18,79.47,60.03,63.6,7.2,1
3850,22,90.96,100.0,75.91,7.9,1
3851,21,80.2,69.84,58.01,5.4,1
3852,18,77.05,65.07,76.0,3.3,1
3853,24,60.7,63.37,78.12,0.1,1
3854,24,80.81,86.7,83.64,6.4,1
3855,21,76.16,93.73,87.94,3.4,1
3856,22,83.22,56.28,87.44,5.4,1
3857,23,72.46,77.41,88.62,2.5,1
3858,20,95.55,82.42,88.28,4.5,1
3859,25,70.39,73.65,76.98,5.1,1
3860,22,80.86,85.95,81.53,5.5,1
3861,25,57.66,79.61,68.65,2.8,1
3862,19,90.92,65.62,82.95,7.4,1
3863,24,65.25,92.4,78.09,3.8,1
3864,21,67.32,46.39,72.72,1.7,1
3865,21,75.68,60.78,90.34,4.8,1
3866,25,83.11,72.16,77.56,5.1,1
3867,23,75.37,99.0,73.14,5.3,1
3868,25,82.15,79.4,78.44,7.7,1
3869,19,92.86,73.12,84.24,4.5,1
3870,23,82.25,91.58,68.37,4.8,1
3871,19,67.79,64.8,73.99,2.8,1
3872,20,82.29,65.66,93.82,6.6,1
3873,24,97.65,71.19,83.14,5.4,1
3874,21,75.25,89.05,77.8,4.2,1
3875,21,61.71,64.45,72.11,1.2,1
3876,20,81.85,100.0,77.56,7.9,1
3877,18,67.01,76.36,68.14,2.5,1
3878,24,70.46,63.66,76.04,3.8,1
3879,23,69.3,77.71,83.57,5.7,1
3880,20,61.56,57.56,82.79,2.6,1
3881,23,62.71,57.98,74.74,2.0,1
3882,25,73.32,100.0,82.42,0.8,1
3883,22,80.39,91.42,95.64,6.4,1
3884,21,74.63,82.03,84.16,3.9,1
3885,23,100.0,85.22,100.0,10.9,1
3886,19,86.95,87.84,68.07,3.0,1
3887,23,71.78,82.79,67.21,3.2,1
3888,22,70.39,94.28,81.94,3.9,1
3889,24,72.86,98.5,70.27,5.5,1
3890,21,84.23,54.55,75.88,4.1,1
3891,25,81.55,65.28,88.57,6.2,1
3892,20,70.14,56.95,87.31,3.0,1
3893,25,63.46,55.27,72.37,2.2,1
3894,22,61.5,68.08,67.6,1.4,1
3895,21,70.0,55.0,73.76,0.6,1
3896,23,63.85,96.87,69.41,4.0,1
3897,24,88.15,96.06,77.41,4.4,1
3898,18,70.76,71.02,77.34,3.7,1
3899,24,86.0,100.0,84.78,7.5,1
3900,18,74.13,100.0,85.71,7.5,1
3901,19,77.78,67.49,71.92,4.3,1
3902,24,65.92,40.09,66.98,1.4,1
3903,21,76.2,69.08,71.82,3.9,1
3904,18,91.12,63.66,64.64,3.8,1
3905,20,77.88,73.58,80.13,3.7,1
3906,21,67.85,71.87,84.36,3.6,1
3907,20,68.99,71.86,83.77,3.7,1
3908,24,83.55,78.88,76.3,4.2,1
3909,20,89.09,56.55,70.91,3.7,1
3910,18,84.02,81.14,86.75,5.4,1
3911,21,88.99,71.82,86.51,5.7,1
3912,23,80.7,72.0,78.14,3.2,1
3913,22,100.0,93.99,98.95,7.5,1
3914,18,54.5,54.31,75.79,3.0,1
3915,18,77.07,62.02,71.54,1.8,1
3916,23,92.24,75.98,78.4,5.8,1
3917,21,61.81,64.03,64.31,3.4,1
3918,21,72.94,87.6,86.49,5.6,1
3919,25,57.09,51.96,69.56,0.2,1
3920,24,81.11,76.74,89.68,7.8,1
3921,20,79.08,70.38,97.34,6.3,1
3922,24,73.43,79.1,70.87,2.0,1
3923,23,79.66,60.09,55.3,2.0,1
3924,24,100.0,90.42,90.45,8.3,1
3925,23,67.12,94.21,78.33,3.5,1
3926,21,66.45,69.0,70.74,3.3,1
3927,20,79.66,74.84,74.18,0.5,1
3928,24,84.37,92.96,84.89,4.3,1
3929,18,79.33,85.83,71.43,4.5,1
3930,19,88.93,79.0,80.39,6.4,1
3931,25,71.3,74.31,86.21,2.2,1
3932,22,76.25,50.55,68.23,2.0,1
3933,18,79.34,68.34,82.33,5.9,1
3934,21,88.69,73.74,63.0,7.0,1
3935,22,55.59,92.59,61.95,1.9,1
3936,19,79.72,71.85,85.66,7.2,1
3937,19,73.53,65.37,90.02,5.1,1
3938,20,82.86,69.07,73.5,7.2,1
3939,22,70.43,81.42,80.4,4.9,1
3940,20,59.66,61.71,66.99,0.0,1
3941,18,63.96,87.14,87.02,4.7,1
3942,23,91.79,89.36,74.46,7.1,1
3943,23,73.77,53.04,79.84,3.2,1
3944,23,60.55,62.91,73.17,4.2,1
3945,22,70.45,90.18,80.98,4.6,1
3946,23,68.37,57.56,70.55,0.0,1
3947,18,84.47,99.15,84.59,8.3,1
3948,20,67.63,67.8,80.22,3.2,1
3949,22,82.25,66.39,82.35,6.0,1
3950,20,82.84,70.76,78.54,4.8,1
3951,22,73.14,70.88,82.15,7.5,1
3952,20,87.9,70.61,82.22,5.8,1
3953,19,70.5,75.91,80.78,4.5,1
3954,20,74.42,75.74,68.49,3.2,1
3955,23,84.45,60.72,80.4,6.6,1
3956,19,63.63,63.69,64.16,1.3,1
3957,20,73.66,71.86,82.28,6.3,1
3958,22,70.54,60.62,70.86,2.8,1
3959,22,100.0,84.09,91.17,7.5,1
3960,25,67.28,69.29,85.98,5.3,1
3961,22,100.0,95.49,75.22,6.3,1
3962,21,78.0,89.86,80.38,5.2,1
3963,18,69.85,78.68,78.11,1.5,1
3964,22,64.03,63.96,75.2,3.3,1
3965,19,76.19,67.35,76.77,6.3,1
3966,25,75.87,76.88,71.86,5.3,1
3967,22,76.74,80.4,91.63,7.4,1
3968,21,80.31,70.09,88.82,5.8,1
3969,23,70.23,55.19,74.54,3.1,1
3970,19,93.71,69.7,82.93,3.4,1
3971,21,68.94,70.75,56.68,5.2,1
3972,23,67.23,69.46,81.42,0.4,1
3973,24,92.38,92.88,85.34,8.3,1
3974,24,72.0,90.91,82.93,5.9,1
3975,19,94.37,67.39,82.44,7.5,1
3976,20,66.42,70.21,84.77,1.8,1
3977,18,62.58,73.77,76.51,7.5,1
3978,25,100.0,73.86,100.0,9.5,1
3979,18,61.03,62.06,77.97,2.4,1
3980,21,74.02,92.32,87.98,6.5,1
3981,23,86.88,70.53,77.37,5.0,1
3982,18,67.23,84.49,63.33,1.9,1
3983,23,92.18,84.59,89.44,6.0,1
3984,23,97.2,75.37,85.89,6.7,1
3985,21,69.95,85.32,88.49,3.8,1
3986,21,94.83,87.24,83.05,7.3,1
3987,21,62.55,53.91,70.05,1.7,1
3988,18,93.33,88.31,85.1,2.0,1
3989,24,73.97,79.01,95.9,5.3,1
3990,21,90.56,75.53,80.27,5.1,1
3991,25,84.24,60.53,71.18,3.6,1
3992,18,87.96,93.95,89.68,6.6,1
3993,21,76.59,84.51,80.17,6.1,1
3994,22,83.59,87.65,88.19,6.7,1
3995,23,57.86,68.31,77.53,4.8,1
3996,25,85.84,88.61,94.91,6.2,1
3997,21,80.8,83.24,72.6,4.1,1
3998,19,93.63,79.27,92.04,9.1,1
3999,23,45.47,53.2,72.89,3.4,1
4000,23,79.94,94.58,86.15,9.2,1
4001,21,72.82,56.42,76.9,5.1,1
4002,24,74.52,68.42,80.31,2.2,1
4003,20,90.99,77.73,92.75,7.7,1
4004,24,79.2,90.52,85.06,5.3,1
4005,21,91.45,75.39,82.54,6.7,1
4006,23,76.94,95.49,85.92,7.4,1
4007,25,88.2,70.93,88.58,5.7,1
4008,19,81.15,83.4,85.03,3.8,1
4009,25,89.78,100.0,62.48,7.0,1
4010,25,78.18,62.18,77.82,5.0,1
4011,23,100.0,82.7,81.01,6.4,1
4012,24,72.03,95.09,76.75,0.7,1
4013,19,73.02,78.5,81.27,5.9,1
4014,18,78.58,71.84,83.15,3.7,1
4015,22,97.42,94.36,77.97,8.3,1
4016,23,77.72,79.09,84.48,6.2,1
4017,21,92.39,56.01,88.2,5.5,1
4018,18,86.82,91.59,70.2,6.0,1
4019,22,50.58,44.96,96.11,3.0,1
4020,21,92.6,79.6,95.93,8.2,1
4021,25,87.94,100.0,88.01,9.0,1
4022,20,87.77,73.12,74.97,5.8,1
4023,21,99.04,76.28,85.0,8.2,1
4024,19,78.65,82.25,78.47,3.9,1
4025,19,91.85,59.99,80.33,3.4,1
4026,20,78.51,60.63,92.21,5.1,1
4027,18,88.95,80.99,77.99,5.9,1
4028,22,85.65,70.4,82.9,4.2,1
4029,21,82.33,63.38,71.86,6.1,1
4030,19,89.59,84.44,77.89,5.6,1
4031,18,68.05,74.57,79.01,3.0,1
4032,20,78.77,73.68,87.53,6.0,1
4033,24,71.98,76.6,77.37,6.7,1
4034,23,83.31,81.54,77.07,5.3,1
4035,24,90.15,96.18,96.28,7.3,1
4036,24,84.59,64.41,84.5,2.6,1
4037,19,90.61,85.56,83.47,5.9,1
4038,25,70.25,74.88,57.51,2.7,1
4039,25,61.62,78.95,95.69,2.8,1
4040,20,80.43,71.57,77.24,3.7,1
4041,21,85.41,58.35,73.7,3.1,1
4042,25,84.25,66.15,73.62,3.9,1
4043,24,89.64,77.91,82.21,4.6,1
4044,25,82.98,100.0,86.49,6.7,1
4045,24,73.53,67.39,86.41,4.4,1
4046,22,63.03,75.06,66.19,1.8,1
4047,19,86.34,77.96,82.1,7.3,1
4048,19,74.11,71.23,92.84,3.3,1
4049,21,81.77,92.88,81.6,4.9,1
4050,25,81.41,86.87,80.42,5.9,1
4051,25,79.86,61.3,73.27,5.4,1
4052,23,78.83,74.73,88.45,7.2,1
4053,18,92.42,93.07,90.25,6.0,1
4054,22,75.67,71.6,83.6,3.3,1
4055,19,91.46,74.41,86.73,9.4,1
4056,22,73.73,66.37,83.69,5.4,1
4057,19,65.78,82.54,92.77,4.7,1
4058,22,98.78,92.63,92.37,6.9,1
4059,20,87.05,76.71,74.73,5.5,1
4060,24,66.16,100.0,61.23,5.8,1
4061,19,100.0,99.89,92.37,10.0,1
4062,22,87.42,70.28,85.19,4.4,1
4063,25,79.44,63.41,70.09,4.4,1
4064,18,96.58,63.9,80.33,5.2,1
4065,20,88.47,85.33,82.09,7.1,1
4066,20,56.83,60.13,74.83,2.0,1
4067,18,71.95,83.38,67.84,1.1,1
4068,22,78.85,89.0,87.92,3.8,1
4069,25,64.07,72.7,74.58,1.7,1
4070,21,83.34,58.45,71.37,4.2,1
4071,18,66.32,69.93,89.34,6.0,1
4072,22,84.51,84.67,66.29,3.2,1
4073,18,62.52,59.54,84.48,2.1,1
4074,18,70.45,88.77,88.13,5.1,1
4075,19,83.96,85.8,94.52,6.7,1
4076,22,74.13,65.42,71.93,1.6,1
4077,21,86.44,71.37,79.23,6.6,1
4078,24,77.37,78.67,83.87,6.6,1
4079,19,80.64,82.98,83.12,6.9,1
4080,18,75.87,94.59,79.58,7.4,1
4081,24,90.95,77.57,84.37,9.4,1
4082,23,88.65,69.75,75.67,4.3,1
4083,24,80.56,76.14,71.04,5.2,1
4084,18,86.19,80.55,83.82,4.2,1
4085,18,94.55,64.1,79.58,5.0,1
4086,25,83.42,68.5,83.73,8.1,1
4087,22,70.03,74.99,65.72,2.3,1
4088,22,96.61,51.68,67.32,3.3,1
4089,19,100.0,98.82,100.0,7.8,1
4090,21,69.28,79.13,78.98,7.0,1
4091,19,81.77,54.33,83.48,4.3,1
4092,20,85.11,74.33,84.7,6.7,1
4093,18,90.36,81.65,59.2,5.7,1
4094,24,81.55,77.61,100.0,8.0,1
4095,23,71.9,75.54,85.67,5.1,1
4096,18,79.54,90.18,78.06,7.1,1
4097,18,90.18,88.47,90.37,10.3,1
4098,19,91.75,67.36,73.21,6.2,1
4099,23,68.49,71.71,94.81,5.1,1
4100,23,77.97,96.18,75.54,6.4,1
4101,23,60.01,93.12,74.42,4.3,1
4102,19,100.0,65.16,83.76,9.8,1
4103,18,93.91,89.29,81.44,5.4,1
4104,19,75.23,76.5,89.96,4.5,1
4105,22,71.92,80.99,90.91,3.3,1
4106,22,91.13,74.99,81.21,7.2,1
4107,19,99.84,58.88,86.43,6.7,1
4108,23,81.09,79.01,78.66,4.0,1
4109,25,76.62,67.31,74.55,6.2,1
4110,18,54.81,49.34,93.38,2.0,1
4111,19,70.05,60.38,91.7,5.4,1
4112,19,83.43,84.91,83.31,5.9,1
4113,19,83.65,86.87,99.46,8.4,1
4114,25,77.45,79.89,86.7,3.5,1
4115,25,66.67,75.23,75.45,2.4,1
4116,20,64.02,64.55,79.01,3.2,1
4117,22,60.13,66.05,86.7,2.3,1
4118,24,100.0,76.96,77.83,7.7,1
4119,23,98.19,81.78,99.59,8.1,1
4120,21,99.11,65.19,79.4,5.6,1
4121,25,92.6,86.89,97.0,7.4,1
4122,24,76.6,88.8,80.56,5.3,1
4123,25,92.63,64.6,82.3,4.8,1
4124,23,77.57,88.28,78.33,4.3,1
4125,21,80.41,74.56,74.55,4.4,1
4126,20,70.27,68.59,71.64,1.9,1
4127,19,52.03,56.11,92.03,5.5,1
4128,20,95.75,53.01,61.29,4.9,1
4129,25,89.41,81.23,73.09,6.5,1
4130,20,83.9,85.08,74.6,5.2,1
4131,24,78.48,66.04,70.77,4.7,1
4132,18,76.53,89.94,88.68,3.3,1
4133,25,74.33,84.12,90.26,5.1,1
4134,25,90.67,68.6,87.74,6.5,1
4135,24,60.03,68.47,70.3,2.7,1
4136,22,82.46,100.0,91.08,5.2,1
4137,21,87.12,61.59,68.29,5.5,1
4138,19,73.81,77.14,94.34,3.6,1
4139,24,80.11,67.53,72.12,3.8,1
4140,21,71.59,84.98,78.9,5.5,1
4141,23,63.44,83.31,71.97,2.7,1
4142,21,84.47,72.47,72.82,5.7,1
4143,23,81.39,83.03,91.8,3.2,1
4144,24,67.55,100.0,90.51,7.1,1
4145,25,99.32,89.9,99.12,9.7,1
4146,25,69.47,79.32,66.81,3.3,1
4147,22,81.37,71.21,83.65,6.1,1
4148,24,62.1,70.73,81.17,3.5,1
4149,23,77.78,79.18,86.37,7.1,1
4150,21,82.16,77.06,65.72,2.5,1
4151,21,83.33,92.46,90.6,6.0,1
4152,23,71.07,68.58,77.57,3.3,1
4153,20,77.64,92.2,71.56,4.6,1
4154,22,78.59,87.06,60.96,2.9,1
4155,18,89.2,89.96,88.05,6.6,1
4156,25,74.15,63.71,96.2,3.3,1
4157,19,94.23,70.96,74.08,6.1,1
4158,21,87.6,63.15,79.96,4.3,1
4159,19,83.53,85.79,88.48,4.8,1
4160,18,81.45,61.36,70.44,5.3,1
4161,24,82.07,78.62,73.16,3.5,1
4162,19,84.34,63.23,73.92,5.4,1
4163,18,99.91,94.18,94.08,8.1,1
4164,25,84.2,70.41,87.4,3.4,1
4165,23,76.72,97.9,85.87,7.3,1
4166,20,78.14,97.7,79.27,8.0,1
4167,25,68.19,87.42,73.26,3.4,1
4168,21,81.06,83.83,69.16,2.1,1
4169,18,66.04,78.52,73.38,5.6,1
4170,19,80.65,57.79,76.98,3.9,1
4171,21,94.73,73.47,92.0,8.7,1
4172,20,91.93,50.26,84.12,5.1,1
4173,23,77.0,57.2,76.73,3.4,1
4174,24,59.67,68.93,75.86,2.7,1
4175,21,77.01,74.88,83.75,7.2,1
4176,24,64.88,69.54,67.42,3.9,1
4177,18,74.92,81.21,81.48,5.1,1
4178,20,83.87,77.05,79.13,6.9,1
4179,19,65.35,58.54,67.22,4.0,1
4180,20,94.41,74.06,82.77,4.9,1
4181,20,66.75,64.22,75.11,5.0,1
4182,22,97.66,75.95,84.62,6.4,1
4183,20,95.45,94.71,89.18,6.2,1
4184,20,87.78,70.55,71.6,4.6,1
4185,25,73.36,96.55,80.94,5.1,1
4186,21,81.32,90.08,64.12,4.3,1
4187,19,58.23,59.05,86.26,2.0,1
4188,25,90.61,63.17,70.13,5.5,1
4189,25,90.66,85.77,83.48,8.8,1
4190,21,70.51,83.44,87.11,3.2,1
4191,21,63.26,64.62,75.12,3.5,1
4192,18,50.12,80.8,67.02,3.3,1
4193,21,73.81,93.7,88.5,6.4,1
4194,22,93.83,68.41,87.32,5.9,1
4195,22,75.07,65.99,74.33,4.7,1
4196,25,72.91,78.15,72.2,3.2,1
4197,24,87.16,77.42,76.92,5.2,1
4198,18,88.76,57.47,72.14,1.9,1
4199,24,94.15,71.67,65.46,5.3,1
4200,24,75.38,79.25,81.95,6.7,1
4201,25,53.07,48.72,89.27,2.5,1
4202,23,94.3,74.89,66.63,1.9,1
4203,25,100.0,78.86,81.73,8.2,1
4204,19,78.28,38.0,68.13,3.8,1
4205,19,74.2,81.61,89.5,7.3,1
4206,21,88.73,65.2,89.03,4.7,1
4207,21,78.02,94.37,88.84,4.7,1
4208,23,81.57,70.67,71.82,5.9,1
4209,21,83.54,56.43,80.4,3.2,1
4210,19,84.24,82.0,92.07,5.3,1
4211,24,65.74,64.67,82.48,4.2,1
4212,25,68.95,57.85,78.63,2.4,1
4213,20,88.71,83.21,77.63,5.7,1
4214,22,83.6,61.01,80.76,4.5,1
4215,20,81.72,56.61,89.29,4.7,1
4216,20,82.13,88.51,77.83,2.6,1
4217,19,85.98,91.55,76.41,8.2,1
4218,20,87.19,77.23,79.95,6.8,1
4219,25,51.94,80.66,93.47,6.9,1
4220,23,73.7,79.27,81.4,4.4,1
4221,18,77.14,76.18,73.95,1.5,1
4222,21,87.8,77.63,83.37,8.9,1
4223,18,75.04,79.09,89.31,4.9,1
4224,24,65.09,64.42,90.3,3.5,1
4225,25,92.43,75.13,91.71,5.8,1
4226,25,92.38,83.83,96.14,7.3,1
4227,22,88.25,74.92,77.13,5.0,1
4228,25,70.54,91.63,81.2,7.6,1
4229,21,85.0,87.45,83.15,7.2,1
4230,25,70.6,50.3,75.91,2.8,1
4231,20,73.29,54.81,88.85,3.7,1
4232,22,79.54,76.26,93.13,6.9,1
4233,21,61.54,81.94,74.31,0.0,1
4234,23,87.6,63.88,67.95,4.7,1
4235,23,52.17,63.8,60.7,2.1,1
4236,23,94.77,65.56,79.92,4.0,1
4237,23,83.04,66.55,85.84,4.4,1
4238,20,77.48,75.04,77.96,4.3,1
4239,25,85.77,88.51,93.12,3.9,1
4240,18,58.88,73.87,66.94,2.8,1
4241,21,87.15,79.16,79.53,9.6,1
4242,20,89.89,100.0,82.09,8.7,1
4243,23,86.76,69.04,69.78,2.7,1
4244,24,89.14,77.67,90.61,8.2,1
4245,25,82.1,89.55,75.03,4.2,1
4246,18,75.0,70.27,68.22,5.3,1
4247,24,84.57,94.65,86.93,4.9,1
4248,22,92.87,60.65,63.32,3.7,1
4249,24,95.96,98.16,75.43,7.0,1
4250,22,80.09,78.31,67.62,5.3,1
4251,22,83.75,87.49,79.66,4.0,1
4252,23,77.98,90.02,76.29,2.4,1
4253,22,79.67,56.01,91.73,3.2,1
4254,19,81.22,80.41,80.71,1.7,1
4255,21,91.04,58.09,91.53,5.0,1
4256,21,71.53,55.23,77.51,2.6,1
4257,23,84.92,63.86,71.18,4.5,1
4258,19,84.27,89.14,86.42,7.7,1
4259,24,77.97,82.6,89.54,7.4,1
4260,20,77.01,72.69,85.43,4.9,1
4261,24,78.64,76.15,75.82,4.8,1
4262,25,74.78,93.5,91.51,8.8,1
4263,20,91.6,86.02,74.54,6.0,1
4264,22,50.23,86.03,70.25,4.3,1
4265,18,98.45,88.14,65.27,2.1,1
4266,20,97.42,77.14,81.8,5.8,1
4267,18,82.49,73.85,73.98,6.7,1
4268,21,76.19,78.46,74.0,3.7,1
4269,18,84.83,63.07,88.42,5.6,1
4270,21,72.01,64.76,70.37,4.3,1
4271,19,80.73,85.79,75.17,4.6,1
4272,19,63.56,58.51,70.57,0.0,1
4273,23,77.86,59.3,81.18,4.6,1
4274,23,87.51,62.82,79.81,6.9,1
4275,22,62.96,71.68,83.69,3.7,1
4276,20,80.7,89.0,84.92,5.1,1
4277,22,77.13,84.04,86.12,3.5,1
4278,21,83.39,78.43,80.75,5.7,1
4279,22,76.64,97.91,75.1,4.6,1
4280,18,85.68,68.04,70.74,3.1,1
4281,21,84.56,81.44,87.86,7.7,1
4282,23,87.97,49.89,80.78,6.9,1
4283,19,89.37,66.03,73.05,3.8,1
4284,23,82.21,88.22,78.41,6.0,1
